date,difficulty,color,category,word_1,word_2,word_3,word_4
2024-02-22,Easy,Green,DEPARTMENT,ARM,BRANCH,CHAPTER,WING
2024-02-22,Medium,Blue,ORIGIN,CRADLE,FONT,ROOT,SOURCE
2024-02-22,Hard,Purple,COLORS WITH THEIR FIRST LETTERS CHANGED,CLUE,FROWN,MELLOW,PREEN
2024-02-23,Easiest,Yellow,PROCESSION,CARAVAN,FLEET,PARADE,TRAIN
2024-02-23,Easy,Green,SHADES OF GREEN,OLIVE,FOREST,LIME,MINT
2024-02-23,Medium,Blue,WHAT “BLUE” MIGHT MEAN,DEMOCRATIC,EROTIC,NOBLE,SAD
2024-02-23,Hard,Purple,THINGS WITH SPINES,BOOK,CACTUS,HEDGEHOG,SKELETON
2024-02-24,Easiest,Yellow,MANUFACTURING LOCATIONS,FACTORY,MILL,PLANT,SHOP
2024-02-24,Easy,Green,WIN + LETTER,WIND,WINE,WING,WINK
2024-02-24,Medium,Blue,PARTS OF FRUIT YOU MIGHT NOT EAT,CORE,RIND,SEED,STEM
2024-02-24,Hard,Purple,WEIGHTS IN BOXING,FEATHER,HEAVY,LIGHT,MIDDLE
2024-02-25,Easiest,Yellow,WALK HEAVILY,LUMBER,PLOD,STOMP,TRUDGE
2024-02-25,Easy,Green,FLEXIBLE,ELASTIC,LIMBER,PLASTIC,SUPPLE
2024-02-25,Medium,Blue,FENCING EQUIPMENT,FOIL,GLOVE,JACKET,MASK
2024-02-25,Hard,Purple,WORDS BEGINNING WITH INSTRUMENTS,BASSINET,CELLOPHANE,HARPOON,ORGANISM
2024-02-26,Easiest,Yellow,BASIC TASTES,BITTER,SALTY,SOUR,SWEET
2024-02-26,Easy,Green,STAND UP TO AS A CHALLENGE,BRAVE,CONFRONT,FACE,MEET
2024-02-26,Medium,Blue,ILK,KIND,SORT,TYPE,VARIETY
2024-02-26,Hard,Purple,ART MOVEMENTS WITH -ISM,EXPRESSION,MANNER,ROMANTIC,SURREAL
2024-02-27,Easiest,Yellow,80S FASHION TRENDS,HEADBAND,MULLET,NEON,SPANDEX
2024-02-27,Easy,Green,GYMNASTICS POSITIONS,PIKE,SPLIT,STRADDLE,TUCK
2024-02-27,Medium,Blue,KINDS OF CRACKERS,ANIMAL,GOLDFISH,OYSTER,RITZ
2024-02-27,Hard,Purple,___ LADDER,CORPORATE,ROPE,SALMON,WORD
2024-02-28,Easiest,Yellow,CHEESES FAMILIARLY,AMERICAN,BLUE,JACK,SWISS
2024-02-28,Easy,Green,TRACK AND FIELD EQUIPMENT,HAMMER,HURDLE,JAVELIN,POLE
2024-02-28,Medium,Blue,KINDS OF HEELS,CUBAN,KITTEN,STILETTO,WEDGE
2024-02-28,Hard,Purple,DOUBLE ___,DATE,DUTCH,JEOPARDY,SPACE
2024-02-29,Easiest,Yellow,PROPEL INTO THE AIR,HOP,JUMP,LEAP,SPRING
2024-02-29,Easy,Green,PLACE TO STORE VALUABLES,CHEST,COFFER,SAFE,VAULT
2024-02-29,Medium,Blue,PERIOD,AGE,DAY,ERA,TIME
2024-02-29,Hard,Purple,ANIMALS BACKWARD,DRIB,FLOW,REED,TANG
2024-03-01,Easiest,Yellow,GARLIC BREAD INGREDIENTS,BREAD,BUTTER,GARLIC,PARSLEY
2024-03-01,Easy,Green,WAGER,BET,GAMBLE,RISK,STAKE
2024-03-01,Medium,Blue,DISNEYLAND LANDS,ADVENTURE,FANTASY,FRONTIER,TOMORROW
2024-03-01,Hard,Purple,___ BAT,BASEBALL,CRICKET,FRUIT,VAMPIRE
2024-03-02,Easiest,Yellow,INTELLIGENCE OPERATIVE,AGENT,ASSET,MOLE,SLEEPER
2024-03-02,Easy,Green,UNITS IN POETRY,FOOT,LINE,METER,VERSE
2024-03-02,Medium,Blue,EXPRESS INDIRECTLY,COUCH,IMPLY,INTIMATE,SUGGEST
2024-03-02,Hard,Purple,WHAT “K” MIGHT MEAN,KELVIN,OKAY,POTASSIUM,THOUSAND
2024-03-03,Easiest,Yellow,LARGE AMOUNT,MASS,SEA,SLEW,TON
2024-03-03,Easy,Green,FALL IN UNDER PRESSURE,BUCKLE,CAVE,COLLAPSE,GIVE
2024-03-03,Medium,Blue,WAYS TO GET ATTENTION,SHOUT,SNAP,WAVE,WHISTLE
2024-03-03,Hard,Purple,BELLY ___,BUTTON,DANCE,FLOP,LAUGH
2024-03-04,Easiest,Yellow,ROOMS IN THE GAME CLUE,HALL,LIBRARY,LOUNGE,STUDY
2024-03-04,Easy,Green,COLLEAGUE,ASSOCIATE,FELLOW,PARTNER,PEER
2024-03-04,Medium,Blue,SEEN DURING EASTER,BUNNY,EGG,JELLY BEAN,PEEP
2024-03-04,Hard,Purple,WHAT A MOLE CAN BE,ANIMAL,BIRTHMARK,SPY,UNIT
2024-03-05,Easiest,Yellow,POP MEGASTARS,GRANDE,MARS,STYLES,SWIFT
2024-03-05,Easy,Green,METHOD,CHANNEL,MEANS,MEDIUM,VEHICLE
2024-03-05,Medium,Blue,UNLIKELY AS CHANCES,OUTSIDE,REMOTE,SLIM,SMALL
2024-03-05,Hard,Purple,LIVING ___,LARGE,LEGEND,PROOF,ROOM
2024-03-06,Easiest,Yellow,PARTS OF AN AIRPORT,HANGAR,RUNWAY,TARMAC,TERMINAL
2024-03-06,Easy,Green,LEGAL TERMS,ACTION,CLAIM,COMPLAINT,LAWSUIT
2024-03-06,Medium,Blue,THINGS A JUGGLER JUGGLES,BEANBAG,CLUB,RING,TORCH
2024-03-06,Hard,Purple,WORDS ENDING IN CLOTHING,FOXGLOVE,GUMSHOE,TURNCOAT,WINDSOCK
2024-03-07,Easiest,Yellow,SHARED,COLLECTIVE,COMMON,JOINT,MUTUAL
2024-03-07,Easy,Green,RID OF CONTENTS,CLEAR,DRAIN,EMPTY,FLUSH
2024-03-07,Medium,Blue,ASSOCIATED WITH “STUB”,CIGARETTE,PENCIL,TICKET,TOE
2024-03-07,Hard,Purple,___ DREAM,AMERICAN,FEVER,LUCID,PIPE
2024-03-08,Easiest,Yellow,THINGS TO SEW,DART,HEM,PLEAT,SEAM
2024-03-08,Easy,Green,WAYS TO PRESERVE FOOD,CAN,CURE,DRY,FREEZE
2024-03-08,Medium,Blue,SHARP QUALITY,BITE,EDGE,PUNCH,SPICE
2024-03-08,Hard,Purple,BIRDS MINUS LAST LETTER,CONDO,HAW,HERO,LOO
2024-03-09,Easiest,Yellow,EAT VORACIOUSLY,DOWN,INHALE,SCARF,WOLF
2024-03-09,Easy,Green,AREAS OF ACADEMIC FOCUS,CONCENTRATION,DEGREE,MAJOR,MINOR
2024-03-09,Medium,Blue,UNIVERSAL,BLANKET,BROAD,GENERAL,SWEEPING
2024-03-09,Hard,Purple,SPACE ___,BAR,CADET,HEATER,STATION
2024-03-10,Easiest,Yellow,THINGS A DOG CAN FETCH,BALL,BONE,FRISBEE,STICK
2024-03-10,Easy,Green,CONCEAL,BLOCK,COVER,HIDE,OBSCURE
2024-03-10,Medium,Blue,MAC KEYBOARD KEYS,COMMAND,CONTROL,OPTION,SHIFT
2024-03-10,Hard,Purple,EXPERIENCE A MEMORY LAPSE,BLANK,FLAKE,FORGET,SPACE
2024-03-11,Easiest,Yellow,TREAT WITH EXCESSIVE CARE,BABY,MOTHER,PAMPER,SPOIL
2024-03-11,Easy,Green,BACKSIDE,BOOTY,BUM,CAN,REAR
2024-03-11,Medium,Blue,THINGS IN A SPA LOCKER ROOM,ROBE,SLIPPERS,TOWEL,WASHCLOTH
2024-03-11,Hard,Purple,CAT’S ___,CRADLE,EYE,MEOW,PAJAMAS
2024-03-12,Easiest,Yellow,SECTION,CLASS,DIVISION,RANK,TIER
2024-03-12,Easy,Green,INCLUDING,AND,ALSO,PLUS,WITH
2024-03-12,Medium,Blue,DOG BREEDS INFORMALLY,BOSTON,GOLDEN,LAB,PIT
2024-03-12,Hard,Purple,FAMOUS POEMS,DADDY,HARLEM,HOWL,IF
2024-03-13,Easiest,Yellow,HALLOWEEN PURCHASES,CANDY,COSTUME,DECORATIONS,PUMPKIN
2024-03-13,Easy,Green,PLANTS WITH SIMILAR FLAVORS,ANISE,FENNEL,LICORICE,TARRAGON
2024-03-13,Medium,Blue,FOOD SLANG FOR HEAD,BEAN,MELON,NOODLE,NUT
2024-03-13,Hard,Purple,GEMSTONE CUTS,BAGUETTE,EMERALD,PRINCESS,RADIANT
2024-03-14,Easiest,Yellow,BOX OFFICE VICTORY,HIT,SMASH,SUCCESS,WINNER
2024-03-14,Easy,Green,VOLLEYBALL MOVES,BUMP,SERVE,SET,SPIKE
2024-03-14,Medium,Blue,HOMOPHONES OF GREEK LETTERS,MOO,NEW,PIE,ROW
2024-03-14,Hard,Purple,___-O,DADDY,DAY,JACKIE,JELL
2024-03-15,Easiest,Yellow,CRITICIZE,BLAST,KNOCK,SLAM,TRASH
2024-03-15,Easy,Green,“MY MISTAKE!”,APOLOGIES,OOPS,PARDON,SORRY
2024-03-15,Medium,Blue,ALIBI,DEFENSE,EXCUSE,OUT,REASON
2024-03-15,Hard,Purple,PLAY ___,DATE,DEAD,DIRTY,DOH
2024-03-16,Easiest,Yellow,GET SMALLER,CONTRACT,LESSEN,REDUCE,SHRINK
2024-03-16,Easy,Green,AIRLINE CLASSES,BUSINESS,COACH,FIRST,PREMIUM
2024-03-16,Medium,Blue,EXAMINE AS AN APPLICANT,CHECK,REVIEW,SCREEN,VET
2024-03-16,Hard,Purple,NOTABLE TV EPISODES,FINALE,PILOT,PREMIERE,SPECIAL
2024-03-17,Easiest,Yellow,FOOLISHNESS,ABSURDITY,FOLLY,MADNESS,NONSENSE
2024-03-17,Easy,Green,MOVE FORWARD,ADVANCE,MARCH,PROGRESS,PUSH
2024-03-17,Medium,Blue,THINGS THAT MIGHT STINK,CHEESE,FEET,GARBAGE,SKUNK
2024-03-17,Hard,Purple,WORDS AFTER “DEEP”,CUT,FAKE,FREEZE,SIX
2024-03-18,Easiest,Yellow,SEGMENT OF A PROCESS,CYCLE,PHASE,ROUND,STAGE
2024-03-18,Easy,Green,CONSTELLATIONS,CYGNUS,GEMINI,ORION,PEGASUS
2024-03-18,Medium,Blue,SPIRALS IN NATURE,CYCLONE,GALAXY,SNAIL,SUNFLOWER
2024-03-18,Hard,Purple,ASSOCIATED WITH “ONE”,CYCLOPS,MONOLOGUE,SOLITAIRE,UNICYCLE
2024-03-19,Easiest,Yellow,MOVIE SUMMARY INFO,CAST,GENRE,PLOT,TITLE
2024-03-19,Easy,Green,PRETENSE,AFFECT,AIRS,CHARADE,FRONT
2024-03-19,Medium,Blue,FAMOUS GUITARISTS,BERRY,KING,PAGE,WATERS
2024-03-19,Hard,Purple,SECOND ___,FIDDLE,GUESS,NATURE,WIND
2024-03-20,Easiest,Yellow,SEEN AT A SPORTS STADIUM,ASTROTURF,JUMBOTRON,SCOREBOARD,SKYBOX
2024-03-20,Easy,Green,CAMERA BRANDS,FUJIFILM,HASSELBLAD,OLYMPUS,POLAROID
2024-03-20,Medium,Blue,ITALIAN DEMONYMS,BOLOGNESE,NEAPOLITAN,PARMESAN,VENETIAN
2024-03-20,Hard,Purple,STARTING WITH ROCK BANDS,CREAMSICLE,JOURNEYMAN,KISSCAM,RUSHMORE
2024-03-21,Easiest,Yellow,CHAT INFORMALLY,GAB,JAW,YAK,YAP
2024-03-21,Easy,Green,FEMALE ANIMALS,COW,DOE,EWE,HEN
2024-03-21,Medium,Blue,PALINDROMES,BIB,EYE,GAG,POP
2024-03-21,Hard,Purple,STARTS OF PLANET NAMES,EAR,MAR,MER,SAT
2024-03-22,Easiest,Yellow,JUMPING ANIMALS,CRICKET,FROG,HARE,KANGAROO
2024-03-22,Easy,Green,APPLY PRESSURE TO,CRUSH,MASH,PRESS,SQUASH
2024-03-22,Medium,Blue,OLYMPIC SPORTS,BREAKING,HOCKEY,SKELETON,TRAMPOLINE
2024-03-22,Hard,Purple,THINGS YOU CAN SET,MOOD,RECORD,TABLE,VOLLEYBALL
2024-03-23,Easiest,Yellow,KUDOS,CREDIT,GLORY,PRAISE,PROPS
2024-03-23,Easy,Green,BECOME AWARE OF,DISCOVER,FIND,LEARN,REALIZE
2024-03-23,Medium,Blue,PURSUE,CHASE,TAIL,TRACK,SHADOW
2024-03-23,Hard,Purple,SEEN IN A PASSPORT,NAME,PHOTO,STAMP,VISA
2024-03-24,Easiest,Yellow,YELLOW-BROWN SHADES,BEIGE,CAMEL,KHAKI,TAN
2024-03-24,Easy,Green,FAIL TO ATTEND,CUT,DITCH,MISS,SKIP
2024-03-24,Medium,Blue,DECISIVE VICTORY,BLOWOUT,ROMP,ROUT,SWEEP
2024-03-24,Hard,Purple,___ WHEEL,CHEESE,COLOR,HAMSTER,PRAYER
2024-03-25,Easiest,Yellow,HOW FAST SOMETHING IS GOING,CLIP,PACE,RATE,SPEED
2024-03-25,Easy,Green,STEP ON IT!,FASTER,GO,HURRY,MOVE
2024-03-25,Medium,Blue,N.B.A. TEAM PLAYER,CLIPPER,PACER,ROCKET,SPUR
2024-03-25,Hard,Purple,TELE___,COMMUTE,MEDICINE,PROMPTER,VISION
2024-03-26,Easiest,Yellow,MUSICAL INSTRUMENTS,BASS,BASSOON,HARP,RECORDER
2024-03-26,Easy,Green,PLANT GROWTHS,BLOOM,BUD,SHOOT,SPROUT
2024-03-26,Medium,Blue,BRING UP,FOSTER,NURSE,RAISE,REAR
2024-03-26,Hard,Purple,SOLAR EMANATIONS,CORONA,FLARE,LIGHT,RADIATION
2024-03-27,Easiest,Yellow,UPDATE FOR ACCURACY,AMEND,CORRECT,FIX,REVISE
2024-03-27,Easy,Green,QUARREL,FIGHT,ROW,SCRAP,TIFF
2024-03-27,Medium,Blue,GAMES OF CHANCE,BINGO,LOTTERY,ROULETTE,WAR
2024-03-27,Hard,Purple,___ CHIP,BLUE,COMPUTER,POKER,POTATO
2024-03-28,Easiest,Yellow,EXITED,DEPARTED,LEFT,SPLIT,WENT
2024-03-28,Easy,Green,ONE FLYING AN AIRPLANE,ACE,AVIATOR,FLIER,PILOT
2024-03-28,Medium,Blue,KINDS OF WHALES,BLUE,FIN,GRAY,RIGHT
2024-03-28,Hard,Purple,THINGS WITH SLOTS,ATM,CASINO,SCHEDULE,SPATULA
2024-03-29,Easiest,Yellow,ESPECIALLY,MIGHTY,PRETTY,REALLY,VERY
2024-03-29,Easy,Green,DISNEY CHARACTERS,DAISY,GOOFY,HAPPY,LADY
2024-03-29,Medium,Blue,KINDS OF BLUE,BABY,NAVY,SKY,TIFFANY
2024-03-29,Hard,Purple,"BODY PARTS PLUS ""Y""",ARMY,COLONY,LIVERY,SHINY
2024-03-30,Easiest,Yellow,BREATHES HEAVILY,GASPS,HUFFS,PANTS,PUFFS
2024-03-30,Easy,Green,PRESERVES AS MEAT,CANS,CURES,SALTS,SMOKES
2024-03-30,Medium,Blue,PREDICAMENTS,BINDS,JAMS,PICKLES,SPOTS
2024-03-30,Hard,Purple,THINGS IN “MY FAVORITE THINGS”,KETTLES,MITTENS,RAINDROPS,WHISKERS
2024-03-31,Easiest,Yellow,TAKE A TUMBLE,FALL,SLIP,SPILL,TRIP
2024-03-31,Easy,Green,KINDS OF WATER,MINERAL,SPRING,STILL,TAP
2024-03-31,Medium,Blue,THINGS THAT ARE CINCHED IN THE MIDDLE,CORSET,DIABOLO,HOURGLASS,WASP
2024-03-31,Hard,Purple,___ BEAR,BOO,BOO,BROWN,HONEY
2024-04-02,Easiest,Yellow,THRUST,JAB,POKE,PROD,STICK
2024-04-02,Easy,Green,KINDS OF SNAKES,ADDER,BOA,MAMBA,MOCCASIN
2024-04-02,Medium,Blue,SEEN IN “CINDERELLA”,BALL,PRINCE,PUMPKIN,SLIPPER
2024-04-02,Hard,Purple,PASTA SHAPES,BOWTIE,ELBOW,TUBE,WHEEL
2024-04-03,Easiest,Yellow,MODEL FOR REFERENCE,BENCHMARK,GAUGE,STANDARD,YARDSTICK
2024-04-03,Easy,Green,POKER ACTIONS,BET,CALL,CHECK,FOLD
2024-04-03,Medium,Blue,SKIN TYPES,COMBINATION,DRY,NORMAL,OILY
2024-04-03,Hard,Purple,STARTS OF U.S. STATES,KENT,MARY,MASS,WASH
2024-04-04,Easiest,Yellow,WAYS TO PREPARE EGGS,BOIL,FRY,POACH,SCRAMBLE
2024-04-04,Easy,Green,EXHILARATION,BUZZ,KICK,RUSH,THRILL
2024-04-04,Medium,Blue,THROWN IN TARGET GAMES,AXE,DART,HORSESHOE,RING
2024-04-04,Hard,Purple,___ WRAP,BODY,BUBBLE,GIFT,SHRINK
2024-04-05,Easiest,Yellow,PIECES OF FURNITURE,BED,CHAIR,COUCH,TABLE
2024-04-05,Easy,Green,CARRY AS A FEELING,BEAR,HARBOR,HOLD,MAINTAIN
2024-04-05,Medium,Blue,WINE TASTING DESCRIPTORS,BALANCED,DRY,FULL,SWEET
2024-04-05,Hard,Purple,STARTING WITH METALS,GOLDILOCKS,IRONIC,LEADERSHIP,TINDER
2024-04-06,Easiest,Yellow,INTRINSIC MOTIVATORS,DESIRE,DRIVE,RESOLVE,WILL
2024-04-06,Easy,Green,SUMMER GEAR,HAT,SHORTS,SUNGLASSES,TEE
2024-04-06,Medium,Blue,COLLECTION,ARRAY,BATTERY,SET,SERIES
2024-04-06,Hard,Purple,HORSE___,FLY,POWER,RADISH,SHOE
2024-04-07,Easiest,Yellow,DISORDERLY PLACE,DUMP,MESS,PIGPEN,STY
2024-04-07,Easy,Green,STURDY,FIRM,SOLID,SOUND,STABLE
2024-04-07,Medium,Blue,FOUND IN CRACKER JACKS,CARAMEL,PEANUTS,POPCORN,PRIZE
2024-04-07,Hard,Purple,___ HORSE,CHARLEY,CRAZY,DARK,GIFT
2024-04-08,Easiest,Yellow,BRIEF MOMENT,FLASH,HEARTBEAT,JIFF,WINK
2024-04-08,Easy,Green,DISPUTE,CLASH,SCRAP,TANGLE,TIFF
2024-04-08,Medium,Blue,SLANG FOR ZERO,JACK,LOVE,SQUAT,ZIP
2024-04-08,Hard,Purple,ACCESSORIES FOR MR. PEANUT,CANE,MONOCLE,SPAT,TOP HAT
2024-04-09,Easiest,Yellow,BREADTH,EXTENT,RANGE,REACH,SCOPE
2024-04-09,Easy,Green,HAIR TOOLS,BRUSH,COMB,DRYER,IRON
2024-04-09,Medium,Blue,HERALDRY TERMS,ARMS,COAT,CREST,SHIELD
2024-04-09,Hard,Purple,WORDS BEFORE “DRUM”,EAR,KETTLE,OIL,STEEL
2024-04-10,Easiest,Yellow,PERSON IN CHARGE,CHAIR,CHIEF,DIRECTOR,HEAD
2024-04-10,Easy,Green,GRASSY AREA,FIELD,GREEN,GROUNDS,LAWN
2024-04-10,Medium,Blue,WORDS BEFORE “NUT”,CHEST,COCO,HAZEL,PEA
2024-04-10,Hard,Purple,SECOND WORDS IN TARANTINO MOVIES,BROWN,DOGS,FICTION,UNCHAINED
2024-04-11,Easiest,Yellow,HAIRCUTS WITH “CUT”,BOWL,BUZZ,CREW,PIXIE
2024-04-11,Easy,Green,MEASURING INSTRUMENTS,COMPASS,RULER,SCALE,WATCH
2024-04-11,Medium,Blue,WATER AND GAS CONDUITS,CHANNEL,LINE,MAIN,PIPE
2024-04-11,Hard,Purple,FAST FOOD MASCOTS,CLOWN,COLONEL,KING,MERMAID
2024-04-12,Easiest,Yellow,ORDERLY,CLEAN,NEAT,TIDY,TRIM
2024-04-12,Easy,Green,AUGMENTATIVE PREFIXES,HYPER,SUPER,UBER,ULTRA
2024-04-12,Medium,Blue,BECOME LARGER,BALLOON,MUSHROOM,SNOWBALL,SWELL
2024-04-12,Hard,Purple,ITEMS IN CLASSIC KIDS’ GAMES,DOMINO,JACK,MARBLE,STICK
2024-04-13,Easiest,Yellow,SEEN AT THE CIRCUS,CLOWN,RING,TENT,TRAPEZE
2024-04-13,Easy,Green,“THE WIZARD OF OZ” FIGURES,LION,SCARECROW,WITCH,WIZARD
2024-04-13,Medium,Blue,FILM DEPARTMENTS,HAIR,MAKEUP,PROPS,WARDROBE
2024-04-13,Hard,Purple,“I’M A ___” (LYRICS IN “THE JOKER”),JOKER,LOVER,SINNER,SMOKER
2024-04-14,Easiest,Yellow,PULL USING FORCE,RIP,TEAR,WRENCH,YANK
2024-04-14,Easy,Green,BIT OF REPETITIVE TRAINING,DRILL,EXERCISE,PRACTICE,ROUTINE
2024-04-14,Medium,Blue,U.S.-BASED AIRLINES,AMERICAN,FRONTIER,SPIRIT,UNITED
2024-04-14,Hard,Purple,BEGINNING WITH DAY ABBREVIATIONS,FRIAR,MONKEY,SUNDRY,WEDDING
2024-04-15,Easiest,Yellow,INVENT AS YOU GO,AD,LIB,FREESTYLE,IMPROV
2024-04-15,Easy,Green,THINGS BABIES DO,BABBLE,COO,CRAWL,NURSE
2024-04-15,Medium,Blue,SUPERFICIAL,COSMETIC,EXTERNAL,SHALLOW,SURFACE
2024-04-15,Hard,Purple,___ EFFECT,BUTTERFLY,DOMINO,PLACEBO,SIDE
2024-04-16,Easiest,Yellow,FLABBERGAST,FLOOR,ROCK,SHOCK,SURPRISE
2024-04-16,Easy,Green,BIT OF JOURNALISM,ARTICLE,FEATURE,REPORT,STORY
2024-04-16,Medium,Blue,ON THE SAME PLANE,EVEN,FLAT,FLUSH,LEVEL
2024-04-16,Hard,Purple,THEATER SECTIONS,BALCONY,BOX,ORCHESTRA,STAGE
2024-04-17,Easiest,Yellow,UPRIGHT SUPPORT,COLUMN,PILLAR,POLE,POST
2024-04-17,Easy,Green,HEED AS RULES,FOLLOW,MIND,OBSERVE,REGARD
2024-04-17,Medium,Blue,ALLOTMENT,INTEREST,PERCENTAGE,SHARE,STAKE
2024-04-17,Hard,Purple,GATHERED BY SPIES,DIRT,INFORMATION,INTELLIGENCE,SECRETS
2024-04-18,Easiest,Yellow,SIDEWALK SIGHTS,CURB,GRATE,GUTTER,MANHOLE
2024-04-18,Easy,Green,HAVE IN MIND,AIM,INTEND,MEAN,PLAN
2024-04-18,Medium,Blue,UNIT ABBREVIATIONS,CAL,GAL,IN,OZ
2024-04-18,Hard,Purple,GOLDEN ___,FLEECE,GIRLS,PARACHUTE,RULE
2024-04-19,Easiest,Yellow,ATTACH WITH ADHESIVE,ADHERE,GLUE,PASTE,STICK
2024-04-19,Easy,Green,PUBLISHED LINES,COPY,TEXT,WORDS,WRITING
2024-04-19,Medium,Blue,DIAMOND QUALITIES,CARAT,CLARITY,COLOR,CUT
2024-04-19,Hard,Purple,A-___,LIST,OK,PLUS,ROD
2024-04-20,Easiest,Yellow,BALDERDASH,BUNK,CROCK,HOGWASH,HORSEFEATHERS
